User ID,Star Spend,Collection Power,Gold,Green Stones,Purple Stones,Max Normal Constellation,Max Raid Constellation
7433180639,0,3,2150,610,0,constellation2,
7435564633,0,24,3880,1170,0,constellation3,
7440205800,0,14,3150,1550,0,constellation3,
7440863436,0,4,2150,700,0,constellation2,
7442992243,0,16,4290,2550,0,constellation4,
7443464013,0,4,2150,620,0,constellation2,
7443539074,0,56,10990,4010,2100,constellation6,
7446769968,0,167,48150,13550,6400,constellation9,
7448977439,0,19,8150,3550,1000,constellation5,
7450156039,0,4,2150,670,0,constellation2,
7450804949,0,41,15150,4490,2100,constellation7,
7453421359,0,29,6150,2660,860,constellation5,
7453614970,0,4,2150,580,0,constellation2,
7467780323,0,112,3690,1610,0,constellation4,
7468310457,0,4,2490,670,0,constellation2,
747082248,0,135,42850,11550,5000,constellation9,
7472711560,0,17,2150,680,0,constellation2,
748015662,0,0,1150,550,0,constellation1,
7488271083,0,4,2150,660,0,constellation2,
7491647439,0,15,2350,590,0,constellation2,
7492808881,0,4,2150,1030,0,constellation2,
7493417732,0,17,2260,850,0,constellation2,
7493707112,0,3,2150,550,0,constellation2,
749551475,0,4,2330,650,0,constellation2,
7497048475,0,4,2150,620,0,constellation2,
7506548396,0,4,4150,2580,0,constellation4,
7508934459,0,16,3970,2550,0,constellation4,
7509743175,0,35,6150,2550,1000,constellation5,
7513488761,0,4,2150,630,0,constellation2,
7521755013,0,4,2320,580,0,constellation2,
7526506698,0,40,8780,2880,1100,constellation5,
7527361362,0,22,2340,830,0,constellation2,
7527477701,0,35,19150,4550,3000,constellation7,
7527858941,0,11,2150,840,0,constellation2,
7528965334,0,4,2340,1070,0,constellation2,
7533677698,0,0,1150,550,0,constellation1,
7537129621,0,31,7120,2240,670,constellation5,
754083748,0,4,2150,660,0,constellation2,
7554911297,0,13,3150,2550,0,constellation3,
7554948766,0,122,4150,2550,0,constellation4,
7556244428,0,3,2150,660,0,constellation2,
7564836303,0,4,2150,680,0,constellation2,
7596013570,0,4,2150,650,0,constellation2,
7596819083,0,4,2150,1100,0,constellation2,
7599545970,0,162,116930,23550,8270,constellation9,
7603598907,0,0,1150,550,0,constellation1,
7614055393,0,0,1150,550,0,constellation1,
7615884050,0,3,1150,550,0,constellation1,
7622188162,0,15,3150,2550,0,constellation3,
7623232379,0,4,2150,620,0,constellation2,
7627544625,0,153,61190,17380,6840,constellation9,
7629143616,0,50,2150,770,0,constellation2,
7640341406,0,49,4510,2550,60,constellation4,
7648026482,500,188,117150,27390,10400,constellation9,
7650686704,0,0,1150,550,0,constellation1,
7651700864,0,40,8280,3190,1130,constellation6,
7660592635,0,3,1150,550,0,constellation1,
7667622851,0,3,1150,550,0,constellation1,
7667946283,0,181,135290,33550,12820,constellation9,
7673548666,0,0,1150,550,0,constellation1,
7686876572,0,23,2520,1120,0,constellation2,
7695095994,0,3,2150,550,0,constellation2,
7696743166,0,34,3220,1870,0,constellation3,
7697923613,0,73,13470,4550,2000,constellation6,
7703362736,0,128,29150,9480,4600,constellation8,
7710815778,0,0,1150,550,0,constellation1,
7715376498,0,11,3150,840,0,constellation3,
7720083244,0,4,2150,810,0,constellation2,
7723094094,0,14,2150,600,0,constellation2,
7726504823,0,4,2150,630,0,constellation2,
7726603113,0,23,2150,1150,0,constellation2,
7726996929,0,0,1150,550,0,constellation1,
772910385,0,203,175170,41010,4600,constellation9,
7735993038,0,50,11150,4550,2200,constellation6,
7736906974,0,3,1150,550,0,constellation1,
7738397128,0,21,2440,1550,0,constellation2,
77390115,0,4,2150,610,0,constellation2,
7742924067,0,109,19930,6550,3300,constellation7,
7748148707,0,4,2150,620,0,constellation2,
7749557370,0,36,4150,2550,1000,constellation4,
7758308221,0,14,3210,1660,0,constellation3,
7768898352,0,4,3150,1900,0,constellation3,
7771481119,0,0,1150,550,0,constellation1,
7775227763,0,72,5190,2400,530,constellation4,
7779111588,0,73,24750,8550,4300,constellation8,
7779996794,0,0,1150,550,0,constellation1,
7784894862,0,21,3250,1650,0,constellation3,
7792088535,0,4,4150,2550,0,constellation4,
7794567574,0,3,2150,550,0,constellation2,
7800967702,0,87,43150,13550,6000,constellation9,
780587554,0,4,2280,650,0,constellation2,
7828304695,0,13,2350,580,0,constellation2,
7828355521,0,16,2790,730,0,constellation3,
7830194095,0,53,3540,1790,0,constellation4,
7840929061,0,47,8100,3090,1000,constellation5,
7843417173,0,145,52480,14040,7590,constellation9,
7843939257,0,0,1150,550,0,constellation1,
7849392983,0,4,2330,620,0,constellation2,
7851395286,0,56,4450,1690,80,constellation4,
7857426815,0,30,5100,1380,0,constellation4,
7866196424,0,17,3270,2550,0,constellation3,
7866707392,0,39,9630,2550,1000,constellation5,
7880950485,0,94,3310,1810,0,constellation3,
7881541692,0,4,2150,650,0,constellation2,
7884802027,0,27,3930,2550,590,constellation4,
7893971934,0,35,2150,630,0,constellation2,
7899849465,0,4,2330,600,0,constellation2,
7903468380,0,16,2150,1230,0,constellation2,
