Rank,Username,Score,Gold,Legendary cards,NFT,PIXEL,USD (ref.),userId
1,Natlam85,728312000.0,4700000,1182,1.3,-,-,5092276545
2,Harabas,575750500.0,5050000,867,1.3,-,-,1983366905
3,7984896899,377540030.0,6927340,535,-,-,-,7984896899
4,5718416241,375582870.0,3519000,811,1.3,-,-,5718416241
5,Jeff_nart,367613868.96,13091662,206,1.3,-,-,7050913884
6,khiroshin,275990788.8,5297328,511,-,-,-,5232525961
7,Gofard,225640529.4,6860460,243,1.3,-,-,239905608
8,7980192923,145464000.0,2784000,465,1.1,-,-,7980192923
9,zer0viux,131673750.0,4625000,209,1.3,-,-,1768903538
10,Muhraj1,120035160.0,2071000,473,1.2,-,-,270318611
11,npatino,103541100.0,2865000,268,1.3,-,-,5825577973
12,7922698433,91968666.0,4069410,216,-,-,-,7922698433
13,tuomb,91349648.52000001,4038446,164,1.3,-,-,5157529461
14,Maks_G7,86156000.0,4760000,171,-,-,-,1816011478
15,TK43j2c6sZ,78882200.8,3864880,147,1.3,-,-,5302704331
16,MyMindFlop,70364000.0,1960000,349,-,-,-,5347989754
17,Denverus7,68036100.0,1590000,379,1.1,-,-,7354578809
18,Defs999,67310760.0,4079440,155,-,-,-,1004777670
19,UpViewMarketing,60449758.2,2784420,157,1.3,-,-,730151615
20,ZhNiNa,58474641.6,1686120,279,1.2,-,-,1341445626
21,ZVV2411,53614929.6,1759020,244,1.2,-,-,6200382100
22,Vladimir_crypta,49865025.6,1775820,224,1.2,-,-,6234324905
23,ronaldrei3030,48786000.0,3460000,131,-,-,-,6407555829
24,Crypto_Alex_Rusakov,48774960.0,1544000,233,1.3,-,-,1831006583
25,1971445964,45899000.0,1162000,385,-,-,-,1971445964
26,jant03,41841840.0,1336800,303,-,-,-,5009998565
27,sitofitness,40738941.1,3042490,93,1.3,-,-,506769695
28,valeriy777str,39267100.0,1861000,201,-,-,-,7869436979
29,7256405969,38061888.7,3695329,93,-,-,-,7256405969
30,zmwmkm4y,37547301.0,1107590,329,-,-,-,5963698016
31,Makspetruk,35699000.0,1231000,280,-,-,-,6611686260
32,Saturn26rus,35549400.0,993000,348,-,-,-,42457442
33,Petro_metro,34948340.0,1633100,204,-,-,-,7482248395
34,58868907,34671928.2,1891540,131,1.3,-,-,58868907
35,ludzakura,34115858.04,4699154,56,1.1,-,-,510639825
36,jillian_19,32876820.0,2435320,125,-,-,-,5786601600
37,Limistea,30136848.0,1172640,247,-,-,-,6930583808
38,Tryarty,28630373.200000003,1177720,211,1.1,-,-,706381844
39,trvnyen,27927600.0,1887000,138,-,-,-,7795372867
40,ZitaandGi,26552400.0,1218000,208,-,-,-,2133121268
41,max777str,26260100.0,1333000,187,-,-,-,7371089637
42,SemenIvanovic,25860200.0,1333000,184,-,-,-,6455811944
43,krikitalmas,25029256.2,2213020,77,1.3,-,-,1754966012
44,Aridan_7,24956006.4,4332640,38,1.2,-,-,5315938649
45,KIG6060,22348158.3,1910099,107,-,-,-,517400935
46,1308020128,22168317.6,1722480,107,1.1,-,-,1308020128
47,RinatMA64,21150800.0,920000,199,1.1,-,-,1185535474
48,5161277627,19525854.0,1310460,139,-,-,-,5161277627
49,Viktolich,19511400.0,1258800,145,-,-,-,5938046467
50,snow_hello,19119100.0,1910000,81,1.1,-,-,7396023964
51,Ivan_ves,18600852.0,1524660,112,-,-,-,8244793545
52,7245175061,17533800.0,1146000,143,-,-,-,7245175061
53,fearmel,16630465.390000002,1270471,109,1.1,-,-,2311763
54,Gufisd,16427400.000000002,1572000,85,1.1,-,-,534189589
55,Liudlych,16319754.0,1285020,117,-,-,-,1196232556
56,Oziinill,16315603.2,871560,146,1.2,-,-,5291224325
57,Sunli8,16082301.0,3740070,33,-,-,-,5683311610
58,whathishit9,16044000.0,764000,200,-,-,-,6867024203
59,Coveks,15337150.4,1072528,120,1.1,-,-,2125825059
60,snow_illustration,15129600.0,1970000,54,1.2,-,-,6844594341
61,7206141984,15014200.0,1831000,72,-,-,-,7206141984
62,7677778674,14993048.0,1259920,109,-,-,-,7677778674
63,rada_ira_rada,14688960.000000002,856000,146,1.1,-,-,659522951
64,Knparty,14669187.0,3761330,29,-,-,-,7312960078
65,dannjukj,14546400.0,638000,218,-,-,-,7724834028
66,momohikin,14346664.0,1559420,82,-,-,-,5186578369
67,thesemenko,14345994.0,3559800,21,1.3,-,-,488633056
68,Umar9119,13656600.0,1686000,71,-,-,-,6772107164
69,gora123321,13555360.0,931000,102,1.3,-,-,565653479
70,Umarbek9119,13385200.0,1228000,99,-,-,-,548509032
71,ilyuxa,13283400.0,1572000,55,1.3,-,-,46681647
72,Vechesvet,12857500.0,925000,129,-,-,-,326682087
73,oblvko,12810720.0,2053000,42,1.2,-,-,225870975
74,sparkledao,12716825.000000002,924860,115,1.1,-,-,6653657312
75,V_strateg,12674610.0,621000,147,1.3,-,-,1002925630
76,Arhivariuc,12672500.0,925000,127,-,-,-,904728553
77,crypto_avocado,12537252.0,1148100,81,1.2,-,-,5896508558
78,letr220,12515600.0,934000,124,-,-,-,7891439848
79,giorgiwanderer,12465960.0,786000,112,1.3,-,-,661541015
80,notkass,12420317.360000001,925508,112,1.1,-,-,304264566
81,SantoryuU3,12313239.0,1383510,79,-,-,-,1162798851
82,alenka_dja,11951900.0,1117000,97,-,-,-,1245964050
83,nocomment_fencer,11871585.000000002,1199150,80,1.1,-,-,5078869454
84,arith3d,11469439.52,1767248,49,1.1,-,-,451022239
85,Lumia_scam,11356231.040000001,921772,102,1.1,-,-,6994622730
86,TimTLT,11287380.0,998000,77,1.3,-,-,1187896467
87,PuriOnSolana1,11118853.200000001,1018210,74,1.3,-,-,7102294582
88,saveliy59,10859680.0,3632000,13,1.3,-,-,448715519
89,TheSwoleHermit,10803780.0,1458000,47,1.3,-,-,633851641
90,HuIik,10579680.0,1469400,62,-,-,-,373654766
91,Albehmae,10511197.0,964330,99,-,-,-,7488316772
92,sparkle_DAO,10272021.76,897904,94,1.1,-,-,6631792962
93,luckedra,10261209.4,1925180,31,1.3,-,-,422542802
94,marratik,10182549.65,2237923,25,1.3,-,-,1534325066
95,VitosVo,10084230.0,4563000,7,1.3,-,-,1838223811
96,OlgaKone76,9482850.0,4863000,5,1.3,-,-,5188417924
97,nazarbazhaluk,9018240.0,854000,86,1.1,-,-,582821744
98,JPlotitsyna,9004100.0,677000,123,-,-,-,547636436
99,Umutct,8692769.28,1393072,38,1.3,-,-,1688791111
100,saveliy595,8655660.0,3699000,8,1.3,-,-,6116664663
101,7362764993,8482500.0,1885000,35,-,-,-,7362764993
102,Novator_bit,8325360.0,1342800,52,-,-,-,452068443
103,NataliGoranina,8323700.0,1081000,67,-,-,-,540147946
104,Ammusky,8071068.6,1281122,53,-,-,-,6759093180
105,notcoin_az,8049600.0,3440000,8,1.3,-,-,2132563147
106,rangipangirangi,8041040.0,968800,73,-,-,-,6975347798
107,Pozdravljal,7955000.0,925000,76,-,-,-,616366938
108,ToriTori01,7916000.0,1979000,30,-,-,-,1213008615
109,8154683521,7548379.2,1048386,62,-,-,-,8154683521
110,Martinaska,7412706.0,1176620,53,-,-,-,7981801984
111,JunniWin,7349262.36,1151922,48,1.1,-,-,6990367964
112,vaughnivan,7330915.8,2088580,17,1.3,-,-,5019516605
113,NiPS19,6950240.000000001,2872000,12,1.1,-,-,1710565673
114,Justice7510,6886968.000000001,1043480,50,1.1,-,-,6864541436
115,redexed,6877956.8,2404880,12,1.3,-,-,405670923
116,snatali_5_7,6726390.000000001,1199000,41,1.1,-,-,5707107257
117,Iren_333,6479440.000000001,1592000,27,1.1,-,-,7373544978
118,bmae21,6462504.0,1795140,26,-,-,-,8040112162
119,deriku,6357000.0,978000,55,-,-,-,7113563874
120,nukafi34,6312400.0,734000,76,-,-,-,7554546629
121,taurus_belarus,6126640.0,1096000,33,1.3,-,-,338431880
122,Galaa111,6113344.0,3820840,6,-,-,-,7494003158
123,jujunchh,6066200.0,1238000,39,-,-,-,6045724002
124,akakura3,6040457.8,559820,73,1.3,-,-,5272272669
125,Tolik2015,6024463.2,3346924,8,-,-,-,7430692417
126,toffee_6_3,5987520.0,1386000,26,1.2,-,-,741385364
127,g_a_n_z_h,5940000.0,300000,188,-,-,-,262468154
128,5164159910,5939527.680000001,515584,86,1.2,-,-,5164159910
129,Yra1206,5929000.0,1078000,45,-,-,-,397235558
130,rryujinsilog,5820488.8,1039373,46,-,-,-,7019547351
131,Artyrios,5793144.0,4137960,4,-,-,-,483069179
132,Nem0ss,5787504.800000001,559720,84,1.1,-,-,770871852
133,lucky_lucky1978,5776518.8,349880,117,1.3,-,-,648269182
134,AleksWhite79,5742262.350000001,1160053,35,1.1,-,-,1241433422
135,F3DY4_5,5593618.800000001,807160,53,1.1,-,-,1114566121
136,wolfok66,5483177.7,803985,52,1.1,-,-,7931796637
137,isit_9,5441600.0,304000,169,-,-,-,7715663907
138,7623614773,5439241.6,1026272,43,-,-,-,7623614773
139,trideniz,5423096.0,1936820,18,-,-,-,7049624393
140,daxdaxy,5369267.2,2122240,13,1.1,-,-,1229692545
141,mentiou,5306558.4,2267760,8,1.3,-,-,6149077801
142,7503633941,5260237.4,2516860,9,1.1,-,-,7503633941
143,7118747854,5239400.0,1139000,36,-,-,-,7118747854
144,will05_net,5218316.0,277570,178,-,-,-,7572097648
145,dloan96,5204017.0,571870,81,-,-,-,7966938124
146,jianthann,5196079.2,3330820,2,1.3,-,-,8198585439
147,6607187866,5137600.0,304000,159,-,-,-,6607187866
148,chikaqyu,5134320.0,713100,50,1.2,-,-,2129922780
149,Mrxchan01,5074663.2,831912,51,-,-,-,1880277027
150,steel_man568,5043116.0,1939660,10,1.3,-,-,7996431060
151,Kiraunil,5041725.7,864790,43,1.1,-,-,1737689731
152,mnb550,4992610.0,1426460,25,-,-,-,319926394
153,kos2050,4985500.0,767000,55,-,-,-,1011840982
154,CriptoVSB,4961052.0,1305540,28,-,-,-,1593564683
155,toniypol,4882024.0,3487160,4,-,-,-,7284929685
156,Melamory75,4834552.800000001,1046440,32,1.1,-,-,7042768236
157,Tio142,4832604.0,3451860,4,-,-,-,7452257204
158,Jaybem21,4781700.0,621000,67,-,-,-,7993751882
159,yanahrybava,4716800.0,1340000,22,1.1,-,-,1667587222
160,Artem_Chebotarev2024,4639798.8,2549340,4,1.3,-,-,5282570639
161,lisa0807lisa,4621867.6,1650667,18,-,-,-,1912892211
162,asdead11,4597493.6,1352204,24,-,-,-,890765478
163,Ixyxtocyhxo,4528800.0,1332000,24,-,-,-,1328868526
164,siberianka,4522863.2,1559608,19,-,-,-,1420147268
165,674439027,4506668.399999999,2888890,3,1.2,-,-,674439027
166,nurkhan1993,4498200.0,833000,44,-,-,-,802154461
167,Habiba319,4471200.0,621000,62,-,-,-,7208000567
168,buzzzklen,4460400.0,1593000,18,-,-,-,7014044236
169,6507699416,4446516.800000001,1063760,28,1.1,-,-,6507699416
170,Maksnuts,4386426.0,1462142,20,-,-,-,1135810124
171,Nazarbaeev36,4343040.0,696000,38,1.3,-,-,810432427
172,Anne156,4244324.0,3031660,4,-,-,-,7086375196
173,AmirAk9694,4148000.0,610000,58,-,-,-,6009166937
174,T_AleksL,4066040.0,1016510,30,-,-,-,736737015
175,7957438831,4001894.0,1620200,9,1.3,-,-,7957438831
176,AleksiDemon,3978480.0000000005,1096000,23,1.1,-,-,1127433411
177,7771462247,3931268.0,982817,30,-,-,-,7771462247
178,JC1910,3921080.4,726126,44,-,-,-,916110733
179,Ho1dher0,3910752.0,1056960,27,-,-,-,496611188
180,6235704440,3897520.0,906400,33,-,-,-,6235704440
181,I_VVZ_I,3851984.0,506840,66,-,-,-,475362009
182,lytvynoleh,3754520.0000000005,1484000,13,1.1,-,-,898195354
183,coxmd,3722136.0000000005,367800,82,1.1,-,-,323745365
184,vilropx,3717560.0000000005,1207000,18,1.1,-,-,8097278898
185,GWprp,3703354.6,1771940,9,1.1,-,-,174430893
186,ZeroDecibel,3686991.0000000005,2234540,5,1.1,-,-,6029274073
187,JayvieGojo,3630000.0,3630000,0,-,-,-,5822426481
188,anne_rgg,3618560.0000000005,2056000,6,1.1,-,-,5110091710
189,Emibubble,3604480.0000000005,1024000,22,1.1,-,-,6147880868
190,Ronron303030,3600000.0,750000,38,-,-,-,6851662071
191,MegaboxBS,3580720.0,2504000,1,1.3,-,-,164190065
192,Jonii42cm,3558282.0,1872780,9,-,-,-,7271712322
193,Superstupidboy,3539700.0,621000,47,-,-,-,7517575512
194,emmendoza,3525177.6,1398880,11,1.2,-,-,441438828
195,AnitaWilson2020,3522600.0,1545000,9,1.2,-,-,6889389416
196,yadoo0304,3481112.7,991770,17,1.3,-,-,1671692924
197,Oleh77774,3446400.0,718000,38,-,-,-,7341555547
198,yd_alabama,3431625.6,1649820,6,1.3,-,-,981404733
199,violet_berrys,3415500.0,621000,45,-,-,-,5320633298
200,impazik,3407820.0,1542000,7,1.3,-,-,815473191
201,8166190177,3387370.0,967820,25,-,-,-,8166190177
202,lenochkapremudraya,3353429.9,1458013,13,-,-,-,1068793041
203,6970076277,3350131.2,536880,38,1.3,-,-,6970076277
204,AigaIscenko,3344814.2,1979180,3,1.3,-,-,1712114382
205,ProServisVL,3321600.0,1730000,6,1.2,-,-,1214157058
206,Xjdjdjdjjdj,3314832.0,156360,202,-,-,-,7221952160
207,Ilyas28,3306618.0,674820,39,-,-,-,384147075
208,TakeMyEnerGy13,3258450.0,1671000,5,1.3,-,-,1348477787
209,Iq753,3239554.0,952810,24,-,-,-,1638785247
210,6388230137,3215680.0,1546000,6,1.3,-,-,6388230137
211,Evgenia77,3204230.0,451300,61,-,-,-,1704689362
212,BlackTAB75,3196344.8000000003,675760,33,1.1,-,-,139246041
213,Aziat_Dikiy,3144000.0,1572000,10,-,-,-,1126565403
214,dondon_coin,3133715.0,846950,27,-,-,-,5387693655
215,BrocoliPancake,3126657.6,434258,62,-,-,-,5032752661
216,Dreamer00112,3107984.0000000005,1765900,6,1.1,-,-,7408237390
217,Aurora11000,3100872.0,2584060,2,-,-,-,7441598034
218,YURII_26,3087921.2,1696660,4,1.3,-,-,908538039
219,Timur_Ribalchenko,3069000.0,682000,35,-,-,-,7034985942
220,Yulouy,3057600.0,910000,18,1.2,-,-,665234664
221,crazik73,3044800.0000000005,692000,30,1.1,-,-,1532308789
222,2093798465,3018549.6,2286780,2,1.1,-,-,2093798465
223,Liss136,2982850.0,1765000,3,1.3,-,-,876593218
224,upstreak24,2966288.0,1755200,3,1.3,-,-,755683300
225,Be2KoS,2939897.0,625510,37,-,-,-,1220038226
226,Teona100,2907320.0,2236400,3,-,-,-,7293864409
227,chdsk,2860000.0,1000000,16,1.1,-,-,464479046
228,iharsumar,2850750.0,814500,25,-,-,-,1134515352
229,BBC1389,2843984.0,646360,34,-,-,-,842229606
230,manrey33,2827440.0,1836000,4,1.1,-,-,2031054289
231,8018685039,2790000.0,620000,35,-,-,-,8018685039
232,choypayatot,2758717.0,2122090,3,-,-,-,1857394009
233,nYarkz18,2718554.88,707957,22,1.2,-,-,5591072966
234,lana7202,2673600.0,557000,38,-,-,-,1926293335
235,F_E_S_S_1,2669280.0,1779520,5,-,-,-,6790941148
236,mariyaogi,2665096.2,1576980,3,1.3,-,-,821631231
237,vadim_zhivov,2664760.8000000003,1708180,2,1.3,-,-,1081511636
238,RomanAtval,2660400.0,739000,26,-,-,-,1089457364
239,my_blurryface,2654300.0,254000,85,1.1,-,-,442783031
240,RRJSB,2646845.0,529369,40,-,-,-,7195933882
241,kazuthaioka,2619876.6,396951,56,-,-,-,7277037848
242,7622298574,2618000.0,1700000,4,1.1,-,-,7622298574
243,VL5VL5,2594555.6,1425580,4,1.3,-,-,171473955
244,K_M_A05,2576349.6,1951780,2,1.1,-,-,358790126
245,VN7_7_7,2545903.3600000003,723268,22,1.1,-,-,1386677381
246,Cyberblazer,2507760.0,1161000,8,1.2,-,-,5458875996
247,G_r_z_ly,2493453.6,656172,28,-,-,-,6173986981
248,weizob,2489880.0,1037450,14,-,-,-,7183935425
249,kafkef3,2479909.5200000005,512378,34,1.1,-,-,1266042111
250,Alexander_Shikin,2475398.2,575674,33,-,-,-,299990305
251,7459181758,2473449.0,749530,23,-,-,-,7459181758
252,ilyacheshkoff,2465000.0,850000,19,-,-,-,5219845655
253,Alexey_Ribalchenko_007,2443188.0,814396,20,-,-,-,6743706566
254,nt_kvl,2435400.0,1107000,10,1.1,-,-,268027060
255,Ludmila_crypto,2411946.0,1607964,5,-,-,-,6635331519
256,goalubika,2407416.0,663200,23,1.1,-,-,400308021
257,sergidji,2405260.0,1682000,1,1.3,-,-,5115231282
258,Evgen_bmk,2394000.0,684000,25,-,-,-,6259476826
259,Onixkhv,2392000.0,460000,42,-,-,-,746228154
260,7957203222,2391136.0,597784,30,-,-,-,7957203222
261,BRielan,2368080.0,897000,14,1.1,-,-,2055413812
262,Liza_Podavan,2353400.0,1681000,4,-,-,-,7905402865
263,onlinemoney1,2345000.0,670000,25,-,-,-,284063081
264,7660393399,2336554.0,2124140,1,-,-,-,7660393399
265,Igor_Bondarev,2333223.2,1515080,4,1.1,-,-,373056971
266,rudy_sv,2315720.0,1108000,9,1.1,-,-,5534354979
267,7617055114,2256800.0,1736000,3,-,-,-,7617055114
268,RuslanPv39,2255188.3200000003,476784,33,1.1,-,-,5966457828
269,Resident747,2247960.0,1572000,3,1.1,-,-,812325627
270,Artem000_07,2184908.0,1285240,7,-,-,-,6367466725
271,WaIdemar,2184768.0,682740,22,-,-,-,5715787244
272,Sergbarey,2170898.4000000004,1644620,2,1.1,-,-,1329819814
273,7468714637,2161500.0,1310000,5,1.1,-,-,7468714637
274,denisverr,2160766.8,745092,19,-,-,-,732095900
275,MannyAntoni,2133610.0799999996,1270006,4,1.2,-,-,6345955249
276,igorrrrrrrrrrrrrrrrrrrr,2129847.5,774490,15,1.1,-,-,1717982301
277,7227823386,2120276.4,481881,34,-,-,-,7227823386
278,KardanFlaers,2097600.0,1104000,9,-,-,-,8119160052
279,Giniphg,2087800.0,1898000,1,-,-,-,7219031801
280,Bossfai21,2040700.0,510175,30,-,-,-,6565905915
281,Limculx,2020640.0,252580,70,-,-,-,8465909016
282,7960790104,2019500.0,577000,25,-,-,-,7960790104
283,DL6453,1994907.2,1395040,1,1.3,-,-,291266700
284,radele4ka,1973700.0,1161000,7,-,-,-,244188668
285,Nozzao,1948100.0,253000,67,-,-,-,7119139790
286,Salvador05,1947660.0000000002,1362000,3,1.1,-,-,7219388123
287,Vurseri,1897500.0,253000,65,-,-,-,7572775730
288,Overlordss,1894050.0,1262700,5,-,-,-,569649470
289,Moldvan,1890560.0,675200,18,-,-,-,1418839514
290,Xeny1,1869300.0,623100,20,-,-,-,5156276198
291,Dakinal,1846900.0,253000,63,-,-,-,8016691127
292,wasapok1111,1843400.0,1418000,3,-,-,-,1736242159
293,Garop9,1841644.0,252280,63,-,-,-,8421804606
294,MURAT_GOK,1836013.6,540004,24,-,-,-,1530460668
295,Quinzik,1835074.0,251380,63,-,-,-,8305426991
296,mistermfm,1828283.6,1278520,1,1.3,-,-,5486310232
297,Alex21197,1821600.0,792000,13,-,-,-,970546364
298,LeoBroncos,1805700.0,926000,5,1.3,-,-,579515680
299,Izzaasv,1796300.0,253000,61,-,-,-,8121361563
300,Xunzika,1796300.0,253000,61,-,-,-,6600995759
301,makhe_s,1794156.0,690060,16,-,-,-,380393030
302,Xinjuko,1791188.0,252280,61,-,-,-,8410077119
303,Sergey0738,1788792.5000000002,650470,15,1.1,-,-,1167677761
304,Vnossov,1781662.0,414340,33,-,-,-,1000326714
305,Lizkania,1781177.0,250870,61,-,-,-,8050310914
306,Tuzzuja,1771000.0,253000,60,-,-,-,8499866203
307,Guzhae,1770720.0,252960,60,-,-,-,8389485612
308,Lukexer,1770090.0,252870,60,-,-,-,8120960006
309,Juziila,1769040.0,252720,60,-,-,-,8394799234
310,ubikon,1762560.0,612000,14,1.2,-,-,551772560
311,humbleoudman,1756386.3900000001,483853,23,1.1,-,-,6558292429
312,wintersEdwin,1728000.0,1080000,6,-,-,-,7391370325
313,VitaliyHaze,1726801.2,639556,17,-,-,-,589017617
314,Pooly123456789,1712948.0,372380,36,-,-,-,7709218236
315,Snbesssbi,1707230.0,84100,193,-,-,-,7351299045
316,LionDY,1700400.0,1308000,3,-,-,-,6825618482
317,Hinzika,1691840.0,248800,58,-,-,-,8312570734
318,Lukiinas,1680762.0,250860,57,-,-,-,8458472881
319,Nikita_Olegovich,1679707.1,988063,7,-,-,-,442756763
320,dipalisinghh,1679600.0,1292000,0,1.3,-,-,6815887681
321,DDD7371,1671600.0,995000,4,1.2,-,-,474210589
322,Kanamiis,1669800.0,253000,56,-,-,-,7375382162
323,Fizijal,1669800.0,253000,56,-,-,-,8481280855
324,Gerrvu,1668942.0,252870,56,-,-,-,8203133324
325,LilyJustAFlower,1649700.0,846000,5,1.3,-,-,253668293
326,oy_craze,1643224.0,1493840,1,-,-,-,1190456595
327,Linzsaq,1642355.0,252670,55,-,-,-,8272539645
328,heavymetalinmybrain,1628880.0000000002,1234000,2,1.1,-,-,393564236
329,runnerforest,1625880.0,1083920,5,-,-,-,1706902193
330,Motorola_V8,1620000.0,675000,14,-,-,-,7402461631
331,1897557211,1620000.0,540000,20,-,-,-,1897557211
332,5908090045,1619200.0,1472000,1,-,-,-,5908090045
333,Bulgikik,1619200.0,253000,54,-,-,-,8076943375
334,Zuneshi,1618880.0,252950,54,-,-,-,7725402384
335,Fjfjfjfjccc,1600800.0,80040,190,-,-,-,7319962839
336,dimatag,1586400.0,1322000,2,-,-,-,117674425
337,NVnight,1574300.0,1211000,0,1.3,-,-,519938217
338,sw_iceman,1570800.0,924000,7,-,-,-,552752256
339,Dsverba,1554800.0,920000,3,1.3,-,-,994336086
340,B0SSS27,1551564.0,430990,26,-,-,-,5345553953
341,Fumzir,1543300.0,253000,51,-,-,-,8450004376
342,Azurester,1539638.4,669408,13,-,-,-,5600580750
343,Rusding,1539179.4,1399254,1,-,-,-,5343935682
344,Demosthenes11,1536856.6400000001,873214,6,1.1,-,-,7084808387
345,Skif3110,1533600.0,1278000,2,-,-,-,6428312504
346,tcharlton,1519884.0,506628,15,1.2,-,-,1861261813
347,Bweeex,1515216.0,631340,14,-,-,-,6195148962
348,Astrolith,1500593.6,1240160,1,1.1,-,-,304567675
349,jayzzonS,1495009.6,1067864,4,-,-,-,491951673
350,Dark99Side,1495000.0,1150000,3,-,-,-,6134014922
351,Frankiile,1492700.0,253000,49,-,-,-,8421786841
352,7573193877,1482695.5,1036850,1,1.3,-,-,7573193877
353,Kungzii,1474000.0,220000,57,-,-,-,7509863975
354,Alexandr_103,1466400.0,312000,37,-,-,-,810595054
355,Atheness,1453278.0,631860,13,-,-,-,1272903186
356,scarpaDX,1447240.0,723620,10,-,-,-,2127048995
357,Ivangoto,1435200.0,920000,2,1.3,-,-,842070363
358,Erzakil,1430000.0,220000,55,-,-,-,8246041450
359,Tringzila,1408000.0,220000,54,-,-,-,7957775149
360,vitaliyrtrk,1398100.0,1271000,1,-,-,-,520639515
361,iMitz6,1391544.0,421680,23,-,-,-,5342480325
362,Derzika,1386110.0,252020,45,-,-,-,8415326912
363,vitaliy311017,1383800.0,1258000,1,-,-,-,6777729604
364,Vas_26,1378156.0,1060120,3,-,-,-,470666397
365,Xeferi,1358748.0,251620,44,-,-,-,8458374532
366,Phoenix_f1re,1350000.0,900000,5,-,-,-,890094493
367,Suppilox,1342000.0,220000,51,-,-,-,8016142145
368,AlloySatsonacci,1341987.5,536795,15,-,-,-,7144356261
369,Hftiid,1335000.0,1335000,0,-,-,-,7137111548
370,Yaseen319,1332100.0,1211000,1,-,-,-,6456851115
371,Finzika,1320000.0,220000,50,-,-,-,8470725400
372,Kinsazi,1320000.0,220000,50,-,-,-,7031508438
373,Kdbsjxbshf,1312000.0,1312000,0,-,-,-,7203677413
374,skaydaulov,1311150.0,874100,5,-,-,-,446493264
375,nkd10,1307900.0,1189000,1,-,-,-,384175819
376,dahlia_ds,1298800.0,764000,7,-,-,-,7360096213
377,GekaDS,1293827.7000000002,784138,5,1.1,-,-,841654608
378,pubuvv,1277100.0,1161000,0,1.1,-,-,5378466057
379,BestLyubov,1266000.0,844000,5,-,-,-,5091197605
380,Aezakmi9990,1248000.0,1248000,0,-,-,-,518688215
381,dimatah,1243000.0,1243000,0,-,-,-,5461403877
382,Quaker63,1240818.7000000002,1025470,1,1.1,-,-,5892389797
383,Nohhyunjun,1239744.0,469600,12,1.2,-,-,5063531786
384,7817153138,1238600.0,1126000,1,-,-,-,7817153138
385,Amirh0,1231322.4000000001,621880,8,1.1,-,-,92723840
386,7303066101,1211575.2,504823,14,-,-,-,7303066101
387,Erzikalo,1210000.0,220000,45,-,-,-,8205916873
388,Ez_ppp,1209419.2000000002,999520,1,1.1,-,-,2011840113
389,thestupidrams,1208442.5,483377,15,-,-,-,6877314004
390,X_x_666_x_X,1206854.0,199480,45,1.1,-,-,591719855
391,Aziz_Khairulloevich,1197900.0,330000,23,1.1,-,-,745830824
392,Ckritzon,1190400.0,79360,140,-,-,-,8114324411
393,Junzika,1189100.0,253000,37,-,-,-,8243109804
394,Pocokongz,1185030.0,438900,17,-,-,-,827319341
395,Gigabit_ton,1172160.0,71040,155,-,-,-,7899700845
396,RogozinE,1169600.0,344000,24,-,-,-,7454912292
397,Kgogu9,1167900.0,687000,7,-,-,-,743348433
398,Zoroami,1166880.0,624000,7,1.1,-,-,7368160523
399,h1zoro,1166880.0,624000,7,1.1,-,-,6316188212
400,Zoroamir,1166880.0,624000,7,1.1,-,-,7488124753
401,6376759845,1156087.5,462435,15,-,-,-,6376759845
402,Freeda_Free,1144000.0,1040000,1,-,-,-,6568184487
403,7826940025,1142735.0,1038850,1,-,-,-,7826940025
404,Dile_mmafixer,1140912.0,422560,17,-,-,-,6055604870
405,bulent4343,1129482.2,513401,12,-,-,-,1022055102
406,alekseyjke,1125300.0,930000,1,1.1,-,-,470385772
407,Getskamed,1118150.8800000001,242024,32,1.1,-,-,6115032906
408,Hooks63,1111319.0,1010290,0,1.1,-,-,6175911742
409,Sergii_K1,1104792.0,460330,14,-,-,-,944958482
410,TonyNikl,1104000.0,460000,14,-,-,-,6426662837
411,1010093125,1103922.6,501783,10,1.1,-,-,1010093125
412,dimataggg,1100000.0,1100000,0,-,-,-,7545216511
413,7621971050,1094400.0,608000,8,-,-,-,7621971050
414,dvarbanets,1090702.8,367240,17,1.1,-,-,885622962
415,6938368308,1087037.28,215682,32,1.2,-,-,6938368308
416,luccofraga,1085832.0,493560,12,-,-,-,1199938785
417,ks_ss_senia,1069600.0,764000,4,-,-,-,494224695
418,Romjk9,1065682.0,463340,13,-,-,-,7601012766
419,Corobock,1063080.0,236240,35,-,-,-,553850350
420,Krassovochek,1052480.0,416000,13,1.1,-,-,126786472
421,Bravos79,1051200.0,876000,2,-,-,-,7367007462
422,ihor_riabukha,1050676.0,955160,0,1.1,-,-,380410690
423,alabamagee,1044000.0,1044000,0,-,-,-,6196384305
424,nizogo,1040000.0,416000,15,-,-,-,328465245
425,Aleksandr_A_Kravtsov,1031250.0000000001,375000,15,1.1,-,-,390115258
426,h2zoro,1029600.0000000001,624000,5,1.1,-,-,7524748979
427,alextigerv,1026300.0000000001,933000,0,1.1,-,-,5416107807
428,Fhsjskp,1023000.0,1023000,0,-,-,-,1104865215
429,Arti_911,1022400.0,639000,6,-,-,-,1328593004
430,alextwinner,1018600.0,926000,1,-,-,-,6998494039
431,k9k646,1012000.0000000001,920000,0,1.1,-,-,5220224834
432,i588261236,1012000.0,460000,12,-,-,-,588261236
433,LightMario,1010100.0,481000,11,-,-,-,5501915279
434,reamfer,1004688.0,837240,0,1.2,-,-,1015154256
